YEAR,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1998,rathf001,menon,15,13,2,2,0,0,0,0,2,1,0,1,1,0,0,1,0
1998,rathf001,scoring,11,9,2,2,0,0,0,0,2,1,0,0,0,0,0,1,0
1998,rathg001,empty,11,10,2,5,0,0,1,0,1,1,0,4,0,0,0,0,0
1998,rathg001,menon,4,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1998,rathg001,scoring,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1998,reedr002,empty,563,543,142,241,28,4,21,0,21,18,0,112,0,2,0,0,0
1998,reedr002,loaded,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,reedr002,menon,282,254,66,105,10,1,9,0,56,11,2,41,13,4,8,5,0
1998,reedr002,scoring,149,131,32,51,5,1,4,0,43,8,2,28,2,2,3,5,0
1998,reeds001,empty,173,156,33,47,5,0,3,0,3,14,0,44,0,3,0,0,0
1998,reeds001,loaded,11,9,2,6,1,0,1,1,8,1,0,1,3,1,0,0,0
1998,reeds001,menon,149,132,23,44,6,0,5,1,32,13,5,29,6,2,2,0,0
1998,reeds001,scoring,78,67,16,34,6,0,4,1,30,9,5,14,3,2,0,0,0
1998,rekab001,empty,230,216,51,90,8,2,9,0,9,13,0,34,0,1,0,0,0
1998,rekab001,loaded,5,4,2,3,1,0,0,0,5,0,0,1,0,0,0,1,0
1998,rekab001,menon,139,121,44,73,8,0,7,0,43,8,0,21,5,1,1,8,0
1998,rekab001,scoring,80,66,23,38,3,0,4,0,37,5,0,13,2,1,0,8,0
1998,remlm001,empty,400,339,89,155,24,0,14,0,14,56,0,73,0,5,0,0,0
1998,remlm001,loaded,12,9,1,4,0,0,1,1,7,1,0,3,0,0,0,2,0
1998,remlm001,menon,327,277,75,116,14,0,9,1,63,31,1,71,17,0,12,7,0
1998,remlm001,scoring,181,150,42,68,8,0,6,1,56,19,1,40,4,0,5,7,0
1998,reyea001,empty,111,93,24,47,3,1,6,0,6,17,0,20,0,1,0,0,0
1998,reyea001,loaded,9,7,2,3,1,0,0,0,6,2,0,3,0,0,0,0,0
1998,reyea001,menon,142,123,31,51,7,2,3,0,32,14,1,38,6,1,2,1,1
1998,reyea001,scoring,84,75,20,33,3,2,2,0,28,8,1,26,2,0,0,1,0
1998,reyec001,empty,144,135,36,53,5,0,4,0,4,7,0,26,0,2,0,0,0
1998,reyec001,loaded,7,6,2,2,0,0,0,0,4,0,0,0,0,0,0,1,0
1998,reyec001,menon,123,105,22,33,5,0,2,0,26,13,2,21,7,1,2,2,0
1998,reyec001,scoring,75,64,17,26,3,0,2,0,25,8,2,12,2,1,0,2,0
1998,reyed001,empty,157,131,29,40,6,1,1,0,1,25,0,40,0,1,0,0,0
1998,reyed001,loaded,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1998,reyed001,menon,143,112,33,51,10,1,2,0,30,22,5,37,4,0,7,2,0
1998,reyed001,scoring,90,72,19,27,5,0,1,0,24,14,5,28,1,0,2,2,0
1998,reyna001,empty,165,150,41,59,9,0,3,0,3,12,0,18,0,3,0,0,0
1998,reyna001,loaded,7,6,2,2,0,0,0,0,3,0,0,1,0,0,0,1,0
1998,reyna001,menon,127,100,23,33,5,1,1,0,23,20,3,22,7,2,4,1,0
1998,reyna001,scoring,77,60,17,25,3,1,1,0,22,14,3,14,2,2,0,1,0
1998,reyns001,empty,558,534,163,247,32,2,16,0,16,22,0,115,0,2,0,0,0
1998,reyns001,loaded,10,9,1,1,0,0,0,0,4,1,0,5,1,0,0,0,0
1998,reyns001,menon,428,385,94,150,21,4,9,0,77,31,2,94,16,0,5,7,0
1998,reyns001,scoring,234,203,48,81,8,2,7,0,69,22,2,52,3,0,2,7,0
1998,rhoda001,empty,173,155,39,63,7,1,5,0,5,17,0,43,0,1,0,0,0
1998,rhoda001,loaded,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,rhoda001,menon,148,124,26,40,5,0,3,0,28,17,2,40,8,0,2,5,0
1998,rhoda001,scoring,94,75,17,24,4,0,1,0,22,14,2,25,3,0,0,5,0
1998,rincr001,empty,152,139,28,46,6,0,4,0,4,13,0,39,0,0,0,0,0
1998,rincr001,loaded,6,4,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0
1998,rincr001,menon,120,101,22,38,8,1,2,0,26,16,2,25,9,0,1,2,0
1998,rincr001,scoring,71,54,10,15,2,0,1,0,19,15,2,17,5,0,0,2,0
1998,riosd001,empty,15,13,3,4,1,0,0,0,0,2,0,4,0,0,0,0,0
1998,riosd001,loaded,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1998,riosd001,menon,23,17,6,11,2,0,1,0,8,4,0,2,2,1,0,1,0
1998,riosd001,scoring,19,14,4,8,1,0,1,0,7,3,0,2,2,1,0,1,0
1998,rislb001,empty,115,95,24,40,9,2,1,0,1,17,0,23,0,3,0,0,0
1998,rislb001,loaded,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
1998,rislb001,menon,130,106,28,48,2,0,6,0,31,17,4,19,5,1,3,3,0
1998,rislb001,scoring,89,68,19,30,2,0,3,0,25,16,4,14,0,1,1,3,0
1998,ritct001,empty,50,47,16,18,2,0,0,0,0,3,0,7,0,0,0,0,0
1998,ritct001,loaded,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1998,ritct001,menon,63,57,14,26,5,2,1,0,16,6,0,14,1,0,0,0,0
1998,ritct001,scoring,41,39,9,18,2,2,1,0,15,2,0,12,1,0,0,0,0
1998,ritzk001,empty,20,18,6,8,2,0,0,0,0,2,0,1,0,0,0,0,0
1998,ritzk001,menon,26,25,11,19,5,0,1,0,11,0,0,2,0,1,0,0,0
1998,ritzk001,scoring,19,18,8,15,4,0,1,0,11,0,0,1,0,1,0,0,0
1998,rivem002,empty,128,120,27,45,9,0,3,0,3,7,0,19,0,1,0,0,0
1998,rivem002,loaded,7,4,0,0,0,0,0,0,3,1,0,1,0,0,0,2,0
1998,rivem002,menon,118,103,21,24,3,0,0,0,14,10,1,17,4,0,2,3,0
1998,rivem002,scoring,76,66,11,12,1,0,0,0,13,6,1,14,3,0,1,3,0
1998,rizzt001,empty,15,14,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0
1998,rizzt001,loaded,3,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0
1998,rizzt001,menon,23,17,9,11,2,0,0,0,9,5,0,2,2,0,0,1,0
1998,rizzt001,scoring,16,12,7,8,1,0,0,0,8,3,0,1,0,0,0,1,0
1998,rober001,empty,14,13,5,12,1,0,2,0,2,1,0,1,0,0,0,0,0
1998,rober001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,rober001,menon,17,15,6,9,0,0,1,0,6,1,0,2,0,0,0,1,0
1998,rober001,scoring,8,7,3,3,0,0,0,0,4,0,0,1,0,0,0,1,0
1998,rockj001,empty,72,58,10,13,0,0,1,0,1,12,0,17,0,2,0,0,0
1998,rockj001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,rockj001,menon,84,70,12,25,2,1,3,0,13,10,4,25,5,1,3,0,0
1998,rockj001,scoring,57,46,7,14,1,0,2,0,10,9,4,20,4,1,1,0,0
1998,rodrf001,empty,174,155,39,58,11,1,2,0,2,17,0,36,0,2,0,0,0
1998,rodrf001,loaded,5,4,3,3,0,0,0,0,8,0,0,0,0,1,0,0,0
1998,rodrf001,menon,155,135,49,72,9,1,4,0,48,13,0,26,2,1,1,5,0
1998,rodrf001,scoring,97,83,29,43,6,1,2,0,43,8,0,15,2,1,0,5,0
1998,rodrf002,empty,88,77,19,25,1,1,1,0,1,11,0,16,0,0,0,0,0
1998,rodrf002,loaded,9,8,3,7,1,0,1,1,11,1,0,1,0,0,0,0,0
1998,rodrf002,menon,119,93,25,43,6,0,4,1,36,18,1,20,0,1,4,3,0
1998,rodrf002,scoring,79,61,15,25,4,0,2,1,31,12,1,15,0,1,2,3,0
1998,rodrn001,empty,58,54,19,29,8,1,0,0,0,4,0,5,0,0,0,0,0
1998,rodrn001,loaded,6,4,1,1,0,0,0,0,5,2,0,0,0,0,0,0,0
1998,rodrn001,menon,75,59,16,27,6,1,1,0,25,13,0,6,0,1,0,2,0
1998,rodrn001,scoring,55,42,13,19,6,0,0,0,22,10,0,5,0,1,0,2,0
1998,rodrr004,empty,145,139,34,50,4,0,4,0,4,6,1,25,0,0,0,0,0
1998,rodrr004,loaded,8,7,3,3,0,0,0,0,7,0,0,1,1,0,0,1,0
1998,rodrr004,menon,133,115,35,50,6,0,3,0,39,14,4,19,7,0,2,2,0
1998,rodrr004,scoring,87,74,24,37,4,0,3,0,38,11,4,11,6,0,0,2,0
1998,rogek001,empty,591,546,129,188,22,2,11,0,11,40,0,102,0,5,0,0,0
1998,rogek001,loaded,12,9,3,3,0,0,0,0,7,1,0,1,2,1,0,1,0
1998,rogek001,menon,379,341,86,137,23,2,8,0,69,27,0,36,34,2,4,5,0
1998,rogek001,scoring,192,171,39,60,9,0,4,0,57,14,0,25,9,1,1,5,0
1998,rojam001,empty,131,115,36,60,9,0,5,0,5,15,0,18,0,1,0,0,0
1998,rojam001,loaded,7,6,3,5,2,0,0,0,7,1,0,0,0,0,0,0,0
1998,rojam001,menon,131,108,32,53,9,0,4,0,37,15,5,23,8,2,4,2,0
1998,rojam001,scoring,84,64,21,39,6,0,4,0,34,14,5,14,3,2,2,2,0
1998,roqur001,empty,120,104,22,43,3,0,6,0,6,15,0,24,0,1,0,0,0
1998,roqur001,loaded,4,3,1,1,0,0,0,0,3,1,0,1,1,0,0,0,0
1998,roqur001,menon,86,73,20,30,1,0,3,0,18,9,0,10,5,0,4,0,0
1998,roqur001,scoring,46,36,9,15,0,0,2,0,15,7,0,8,1,0,3,0,0
1998,rosaj001,empty,433,395,94,154,12,3,14,0,14,36,0,85,0,2,0,0,0
1998,rosaj001,loaded,8,7,3,3,0,0,0,0,8,0,0,2,0,0,0,1,0
1998,rosaj001,menon,324,296,86,137,16,1,11,0,83,21,2,50,14,3,1,3,0
1998,rosaj001,scoring,173,155,43,72,8,0,7,0,69,13,2,24,7,2,0,3,0
1998,roseb002,empty,104,94,22,37,3,0,4,0,4,8,0,9,0,2,0,0,0
1998,roseb002,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,roseb002,menon,64,57,21,42,6,0,5,0,26,6,0,9,2,0,0,1,0
1998,roseb002,scoring,35,28,11,23,3,0,3,0,19,6,0,5,0,0,0,1,0
1998,ruebm001,empty,23,21,5,8,0,0,1,0,1,2,0,5,0,0,0,0,0
1998,ruebm001,menon,16,14,6,12,0,0,2,0,6,2,0,1,1,0,0,0,0
1998,ruebm001,scoring,8,7,3,6,0,0,1,0,4,1,0,1,0,0,0,0,0
1998,ruetk001,empty,475,447,123,197,21,4,15,0,15,26,0,51,0,2,0,0,0
1998,ruetk001,loaded,10,7,2,3,1,0,0,0,7,0,0,1,1,1,0,2,0
1998,ruetk001,menon,331,282,70,118,10,1,12,0,72,31,3,51,17,5,5,8,0
1998,ruetk001,scoring,183,148,32,48,8,1,2,0,50,21,3,28,4,5,1,8,0
1998,runys001,empty,115,103,28,46,6,0,4,0,4,11,0,24,0,1,0,0,0
1998,runys001,loaded,8,4,1,4,0,0,1,1,8,1,0,1,1,0,0,3,0
1998,runys001,menon,108,81,19,30,2,0,3,1,29,17,3,15,5,1,2,7,0
1998,runys001,scoring,68,47,14,22,2,0,2,1,27,13,3,9,1,1,0,7,0
1998,ruscg001,empty,397,369,103,166,19,1,14,0,14,26,0,57,0,2,0,0,0
1998,ruscg001,loaded,19,18,7,14,1,0,2,2,17,1,0,4,3,0,0,0,0
1998,ruscg001,menon,289,260,88,127,15,0,8,2,81,24,0,37,18,2,1,2,0
1998,ruscg001,scoring,157,140,54,83,8,0,7,2,75,13,0,19,7,1,1,2,0
1998,ryank001,empty,46,36,9,14,2,0,1,0,1,10,0,10,0,0,0,0,0
1998,ryank001,loaded,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1998,ryank001,menon,62,47,12,18,4,1,0,0,13,10,1,6,1,1,2,2,0
1998,ryank001,scoring,42,34,8,14,4,1,0,0,13,4,1,4,1,1,1,2,0
1998,sabeb001,empty,439,418,105,183,21,3,17,0,17,17,0,62,0,4,0,0,0
1998,sabeb001,loaded,7,6,2,4,2,0,0,0,5,0,0,1,1,1,0,0,0
1998,sabeb001,menon,286,267,76,106,13,1,5,0,59,12,1,38,10,2,2,3,0
1998,sabeb001,scoring,161,146,44,60,8,1,2,0,53,9,1,23,3,2,1,3,0
1998,sagea001,empty,133,123,39,58,8,1,3,0,3,10,0,14,0,0,0,0,0
1998,sagea001,loaded,9,7,2,4,2,0,0,0,8,2,0,2,0,0,0,0,0
1998,sagea001,menon,141,120,40,57,5,0,4,0,48,13,4,9,9,1,5,2,0
1998,sagea001,scoring,94,77,27,37,4,0,2,0,44,13,4,6,2,0,2,2,0
1998,saipm001,empty,28,28,14,20,3,0,1,0,1,0,0,1,0,0,0,0,0
1998,saipm001,loaded,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1998,saipm001,menon,26,23,8,22,2,0,4,0,11,0,0,1,0,2,1,0,0
1998,saipm001,scoring,18,16,5,18,1,0,4,0,10,0,0,1,0,2,0,0,0
1998,sampb003,empty,42,40,9,10,1,0,0,0,0,2,0,12,0,0,0,0,0
1998,sampb003,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,sampb003,menon,25,18,1,2,1,0,0,0,3,4,0,4,1,1,0,2,0
1998,sampb003,scoring,15,9,0,0,0,0,0,0,2,3,0,2,0,1,0,2,0
1998,sancj001,empty,419,364,89,130,11,3,8,0,8,53,0,85,0,2,0,0,0
1998,sancj001,loaded,14,12,6,15,3,0,2,2,17,0,0,2,1,1,0,1,0
1998,sancj001,menon,346,290,89,135,16,0,10,2,76,38,2,52,17,2,12,4,0
1998,sancj001,scoring,192,162,46,74,10,0,6,2,65,23,2,31,7,1,2,4,0
1998,sands002,empty,94,91,25,36,5,0,2,0,2,3,0,17,0,0,0,0,0
1998,sands002,loaded,7,7,5,5,0,0,0,0,8,0,0,0,0,0,0,0,0
1998,sands002,menon,94,82,32,50,6,0,4,0,37,8,3,15,2,0,4,0,0
1998,sands002,scoring,63,54,25,37,3,0,3,0,35,7,3,9,0,0,2,0,0
1998,santj001,empty,340,301,86,146,15,3,13,0,13,37,0,34,0,2,0,0,0
1998,santj001,loaded,10,8,2,2,0,0,0,0,5,0,0,0,1,1,0,1,0
1998,santj001,menon,290,255,65,93,13,0,5,0,52,25,3,27,21,3,2,5,0
1998,santj001,scoring,165,142,32,47,6,0,3,0,45,14,3,18,8,2,2,5,0
1998,santj002,empty,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,santj002,menon,4,4,2,3,1,0,0,0,2,0,0,2,0,0,0,0,0
1998,santj002,scoring,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1998,santm001,empty,14,10,5,9,1,0,1,0,1,3,0,3,0,1,0,0,0
1998,santm001,loaded,4,3,1,2,1,0,0,0,4,1,0,0,1,0,0,0,0
1998,santm001,menon,25,19,4,5,1,0,0,0,4,5,2,7,1,0,1,0,0
1998,santm001,scoring,17,12,2,3,1,0,0,0,4,5,2,6,1,0,0,0,0
1998,saunt001,empty,433,373,105,162,21,6,8,0,8,57,0,94,0,3,0,0,0
1998,saunt001,loaded,19,16,5,6,1,0,0,0,13,1,0,1,1,0,0,2,0
1998,saunt001,menon,422,348,86,123,14,1,7,0,74,54,1,78,21,4,6,10,0
1998,saunt001,scoring,241,195,46,66,9,1,3,0,62,31,1,42,9,2,3,10,0
1998,scanb001,empty,60,53,17,30,2,1,3,0,3,6,0,6,0,1,0,0,0
1998,scanb001,loaded,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,scanb001,menon,58,45,7,12,0,1,1,0,10,7,0,3,1,0,3,3,0
1998,scanb001,scoring,35,26,4,6,0,1,0,0,8,4,0,2,0,0,2,3,0
1998,schic002,empty,660,624,139,226,30,3,17,0,17,33,0,188,0,3,0,0,0
1998,schic002,loaded,23,22,7,11,1,0,1,1,16,0,0,5,1,0,0,1,0
1998,schic002,menon,429,376,97,147,26,3,6,1,79,28,3,112,17,3,14,7,1
1998,schic002,scoring,252,215,56,87,13,3,4,1,70,21,3,72,5,3,5,7,1
1998,schmj001,empty,512,472,135,198,23,2,12,0,12,39,0,92,0,1,0,0,0
1998,schmj001,loaded,16,15,2,3,1,0,0,0,5,1,0,1,1,0,0,0,0
1998,schmj001,menon,404,356,93,149,18,1,12,0,81,32,3,66,22,3,10,3,0
1998,schmj001,scoring,224,190,47,82,8,0,9,0,69,24,3,40,9,1,6,3,0
1998,schop001,empty,293,265,72,123,16,1,11,0,11,25,0,50,0,3,0,0,0
1998,schop001,loaded,16,14,3,4,1,0,0,0,7,1,0,5,1,0,0,1,0
1998,schop001,menon,244,205,55,85,8,2,6,0,49,25,1,45,10,2,5,7,0
1998,schop001,scoring,141,114,29,42,5,1,2,0,39,17,1,30,4,2,1,7,0
1998,seanr001,empty,80,68,16,20,1,0,1,0,1,12,0,24,0,0,0,0,0
1998,seanr001,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,seanr001,menon,68,60,9,14,2,0,1,0,10,4,0,26,1,1,1,2,0
1998,seanr001,scoring,35,32,5,7,2,0,0,0,8,0,0,19,0,1,0,2,0
1998,selea001,empty,506,461,124,170,23,4,5,0,5,41,0,97,0,4,0,0,0
1998,selea001,loaded,32,27,12,21,3,0,2,2,32,2,0,4,3,0,0,3,0
1998,selea001,menon,448,384,115,170,24,2,9,2,96,43,6,70,17,9,5,7,0
1998,selea001,scoring,256,205,61,88,8,2,5,2,82,36,6,43,8,6,2,7,0
1998,serad001,empty,181,167,49,87,12,1,8,0,8,13,0,24,0,1,0,0,0
1998,serad001,loaded,15,12,5,7,2,0,0,0,12,0,0,3,0,0,0,3,0
1998,serad001,menon,164,139,46,62,8,1,2,0,41,16,1,22,4,0,3,6,0
1998,serad001,scoring,104,84,28,43,7,1,2,0,41,12,1,15,2,0,2,6,0
1998,servs001,empty,177,160,36,55,11,1,2,0,2,15,0,53,0,2,0,0,0
1998,servs001,loaded,15,10,4,9,2,0,1,1,17,2,0,1,0,1,0,2,0
1998,servs001,menon,176,143,34,55,4,1,5,1,44,19,4,42,1,7,2,5,0
1998,servs001,scoring,118,94,20,33,2,1,3,1,40,15,4,28,1,4,0,5,0
1998,shawj001,empty,179,172,41,56,3,0,4,0,4,6,0,36,0,1,0,0,0
1998,shawj001,loaded,15,14,3,4,1,0,0,0,8,0,0,1,2,0,0,1,0
1998,shawj001,menon,160,140,34,51,5,0,4,0,28,13,5,19,10,0,5,2,0
1998,shawj001,scoring,98,84,16,25,3,0,2,0,23,9,5,11,4,0,3,2,0
1998,shoub001,empty,20,16,4,11,1,0,2,0,2,4,0,3,0,0,0,0,0
1998,shoub001,menon,16,16,5,5,0,0,0,0,3,0,0,2,1,0,0,0,0
1998,shoub001,scoring,7,7,3,3,0,0,0,0,3,0,0,1,1,0,0,0,0
1998,shuep001,empty,107,95,27,42,6,0,3,0,3,11,0,22,0,1,0,0,0
1998,shuep001,loaded,12,10,1,1,0,0,0,0,3,1,0,2,1,1,0,0,0
1998,shuep001,menon,115,97,17,29,3,0,3,0,17,14,5,36,3,2,2,0,0
1998,shuep001,scoring,69,53,7,10,0,0,1,0,12,13,5,20,1,2,1,0,0
1998,silvj001,empty,234,215,52,75,9,1,4,0,4,19,0,38,0,0,0,0,0
1998,silvj001,loaded,7,7,4,8,1,0,1,1,9,0,0,1,1,0,0,0,0
1998,silvj001,menon,191,169,52,77,14,1,3,1,42,11,2,26,10,1,5,5,0
1998,silvj001,scoring,105,90,29,48,8,1,3,1,40,8,2,10,5,0,2,5,0
1998,simab001,empty,172,163,31,54,5,0,6,0,6,9,0,36,0,0,0,0,0
1998,simab001,loaded,10,9,1,4,0,0,1,1,5,1,0,3,0,0,0,0,0
1998,simab001,menon,115,99,23,48,3,2,6,1,27,13,4,20,5,1,2,0,0
1998,simab001,scoring,63,52,10,25,1,1,4,1,21,10,4,14,2,1,0,0,0
1998,sincs001,empty,29,26,7,9,2,0,0,0,0,3,0,5,0,0,0,0,0
1998,sincs001,loaded,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,sincs001,menon,32,30,6,7,1,0,0,0,5,2,0,3,1,0,0,0,0
1998,sincs001,scoring,20,20,5,6,1,0,0,0,5,0,0,1,0,0,0,0,0
1998,sirom001,empty,522,493,140,233,34,1,19,0,19,28,0,82,0,1,0,0,0
1998,sirom001,loaded,9,7,3,3,0,0,0,0,6,1,0,0,1,0,0,1,0
1998,sirom001,menon,389,357,115,166,14,2,11,0,106,19,0,46,28,1,5,7,0
1998,sirom001,scoring,221,197,72,104,10,2,6,0,94,14,0,25,8,1,2,7,0
1998,sloch001,empty,128,107,31,47,10,0,2,0,2,20,0,26,0,1,0,0,0
1998,sloch001,loaded,18,16,2,6,1,0,1,1,8,2,0,3,1,0,0,0,0
1998,sloch001,menon,185,155,41,58,6,1,3,1,43,24,1,25,5,0,4,2,0
1998,sloch001,scoring,134,111,31,47,5,1,3,1,43,19,1,19,2,0,2,2,0
1998,smala001,empty,135,123,35,51,7,0,3,0,3,10,0,14,0,2,0,0,0
1998,smala001,loaded,8,7,4,5,1,0,0,0,9,1,0,2,0,0,0,0,0
1998,smala001,menon,169,149,48,71,8,0,5,0,44,12,4,19,11,2,5,1,0
1998,smala001,scoring,99,83,31,50,7,0,4,0,42,11,4,12,6,2,2,1,0
1998,smitp001,empty,204,185,55,89,13,0,7,0,7,18,0,35,0,1,0,0,0
1998,smitp001,loaded,7,6,1,1,0,0,0,0,5,0,0,0,0,0,0,1,0
1998,smitp001,menon,193,167,47,69,5,1,5,0,49,16,2,30,4,2,4,4,0
1998,smitp001,scoring,129,110,32,48,5,1,3,0,45,11,2,16,1,2,2,4,0
1998,smitt001,empty,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,smitt001,menon,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,smitt001,scoring,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,smolj001,empty,405,383,85,124,11,5,6,0,6,20,0,112,0,2,0,0,0
1998,smolj001,loaded,13,13,2,2,0,0,0,0,4,0,0,3,2,0,0,0,0
1998,smolj001,menon,276,244,60,87,11,2,4,0,48,24,2,61,14,2,4,2,0
1998,smolj001,scoring,157,136,30,46,8,1,2,0,41,17,2,35,4,1,1,2,0
1998,snydj001,empty,206,192,61,95,9,2,7,0,7,12,0,33,0,2,0,0,0
1998,snydj001,loaded,4,4,2,6,1,0,1,1,6,0,0,0,1,0,0,0,0
1998,snydj001,menon,161,144,35,66,10,0,7,1,39,11,1,19,8,0,2,4,0
1998,snydj001,scoring,86,75,18,39,6,0,5,1,34,7,1,8,4,0,0,4,0
1998,sodoc001,empty,166,149,39,58,8,1,3,0,3,14,0,23,0,3,0,0,0
1998,sodoc001,loaded,10,9,2,3,1,0,0,0,5,0,0,0,1,1,0,0,0
1998,sodoc001,menon,191,155,47,61,8,0,2,0,44,25,5,19,7,4,5,2,0
1998,sodoc001,scoring,131,108,34,45,5,0,2,0,42,17,5,12,4,3,1,2,0
1998,spars001,empty,332,299,73,122,13,0,12,0,12,30,0,54,0,3,0,0,0
1998,spars001,loaded,12,10,2,2,0,0,0,0,7,2,0,1,1,0,0,0,0
1998,spars001,menon,230,195,57,80,15,1,2,0,45,28,0,36,5,2,2,3,0
1998,spars001,scoring,144,119,27,39,7,1,1,0,37,21,0,26,4,1,0,3,0
1998,speij001,empty,44,40,13,24,0,1,3,0,3,4,0,9,0,0,0,0,0
1998,speij001,loaded,4,2,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0
1998,speij001,menon,55,43,14,30,4,0,4,0,21,9,1,8,1,0,2,1,0
1998,speij001,scoring,31,26,10,21,2,0,3,0,17,4,1,4,0,0,0,1,0
1998,spens002,empty,86,83,18,30,3,0,3,0,3,2,0,23,0,1,0,0,0
1998,spens002,loaded,1,1,1,3,0,1,0,0,3,0,0,0,0,0,0,0,0
1998,spens002,menon,38,36,11,20,1,1,2,0,12,2,0,8,1,0,0,0,0
1998,spens002,scoring,18,16,5,10,0,1,1,0,9,2,0,6,0,0,0,0,0
1998,spolp001,empty,206,181,40,75,12,1,7,0,7,24,0,53,0,1,0,0,0
1998,spolp001,loaded,19,16,4,9,2,0,1,1,12,2,0,3,1,0,0,1,0
1998,spolp001,menon,181,142,45,78,12,0,7,1,47,31,3,36,9,0,5,3,0
1998,spolp001,scoring,118,90,29,52,8,0,5,1,42,22,3,26,1,0,3,3,0
1998,spraj001,empty,211,196,33,53,3,1,5,0,5,14,0,55,0,1,0,0,0
1998,spraj001,loaded,8,8,2,5,0,0,1,1,6,0,0,1,1,0,0,0,0
1998,spraj001,menon,108,95,30,47,3,1,4,1,24,6,1,21,4,1,4,2,0
1998,spraj001,scoring,61,51,14,25,0,1,3,1,20,4,1,14,1,1,3,2,0
1998,sprid001,empty,299,257,61,108,11,0,12,0,12,34,0,27,0,8,0,0,0
1998,sprid001,loaded,10,9,3,6,0,0,1,1,9,1,0,1,1,0,0,0,0
1998,sprid001,menon,218,185,59,97,9,1,9,1,56,26,1,19,14,4,1,2,0
1998,sprid001,scoring,132,110,36,57,4,1,5,1,46,18,1,11,7,2,0,2,0
1998,sprir001,empty,123,103,21,29,2,0,2,0,2,19,0,29,0,1,0,0,0
1998,sprir001,loaded,6,6,5,5,0,0,0,0,8,0,0,0,1,0,0,0,0
1998,sprir001,menon,109,95,30,40,4,0,2,0,29,11,4,27,3,0,2,1,0
1998,sprir001,scoring,59,49,21,25,4,0,0,0,25,8,4,12,3,0,1,1,0
1998,stanm003,empty,192,181,38,69,7,0,8,0,8,10,0,48,0,1,0,0,0
1998,stanm003,loaded,8,7,3,6,0,0,1,1,8,0,0,1,0,0,0,1,0
1998,stanm003,menon,138,116,33,54,6,0,5,1,36,16,1,21,8,3,1,2,0
1998,stanm003,scoring,90,80,21,37,4,0,4,1,34,6,1,18,3,2,0,2,0
1998,stanr001,empty,101,92,21,31,4,0,2,0,2,9,0,19,0,0,0,0,0
1998,stanr001,loaded,11,9,3,4,1,0,0,0,8,0,0,1,0,0,0,2,0
1998,stanr001,menon,121,103,33,49,7,0,3,0,37,13,2,11,2,0,2,3,0
1998,stanr001,scoring,93,80,26,42,7,0,3,0,37,10,2,11,1,0,0,3,0
1998,steek001,empty,10,10,4,9,0,1,1,0,1,0,0,3,0,0,0,0,0
1998,steek001,menon,8,7,3,6,0,0,1,0,4,1,0,1,0,0,0,0,0
1998,steek001,scoring,6,5,2,2,0,0,0,0,2,1,0,1,0,0,0,0,0
1998,steib002,empty,295,257,65,119,14,2,12,0,12,35,0,51,0,3,0,0,0
1998,steib002,loaded,16,14,6,13,1,0,2,2,19,2,0,6,1,0,0,0,0
1998,steib002,menon,243,202,52,96,14,0,10,2,66,36,3,38,9,2,1,2,0
1998,steib002,scoring,145,117,32,59,9,0,6,2,55,24,3,26,3,1,1,2,0
1998,stepg001,empty,56,49,14,26,6,0,2,0,2,7,0,11,0,0,0,0,0
1998,stepg001,loaded,11,9,3,7,1,0,1,1,13,2,0,0,0,0,0,0,0
