game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
DET194404290,1944-04-29,0,DET04,0,CLE,DET,1,1,0,0,1,,48,7,13,19,6,0,0,,7,,8,,5,1,0,0,0,0,2,1,14,1,1,0,0,0,1,1,0,0,36,54,,6,0,13,,,,0,0,6,,5,,0,0,0,,0,0,,,,,,,1,36,54,36,15,3,2,0,0
DET194404301,1944-04-30,1,DET04,0,CLE,DET,1,1,0,0,1,,35,2,10,14,4,0,0,,2,,4,,2,2,0,0,0,0,0,0,10,1,1,0,0,0,1,1,0,1,27,34,,1,0,8,,,,0,0,4,,6,,0,1,0,,0,0,,,,,,,1,27,47,27,19,1,4,0,2
DET194404302,1944-04-30,2,DET04,0,CLE,DET,1,0,1,0,1,,31,2,7,13,1,1,1,,2,,1,,2,2,0,1,0,0,2,0,4,1,1,0,0,0,1,0,1,0,24,35,,4,0,9,,,,1,0,4,,4,,0,1,0,,0,0,,,,,,,1,24,33,24,9,0,1,0,0
CLE194405010,1944-05-01,0,CLE06,1,CLE,CHA,1,1,0,0,1,,37,9,13,15,2,0,0,,8,,0,,5,0,1,0,0,0,0,0,5,1,1,0,0,0,1,1,0,0,27,34,,3,0,6,,,,0,0,5,,5,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
CLE194405020,1944-05-02,0,CLE06,1,CLE,CHA,1,0,1,0,1,,31,2,5,9,1,0,1,,2,,3,,4,1,0,2,0,0,1,0,4,1,1,0,0,0,1,0,1,0,30,39,,3,0,8,,,,0,0,2,,1,,1,1,0,,0,0,,,,,,,1,30,44,30,14,0,1,0,0
CLE194405030,1944-05-03,0,CLE06,1,CLE,CHA,1,1,0,0,1,,35,9,14,23,6,0,1,,9,,4,,3,1,1,1,0,1,0,0,8,1,1,1,0,0,0,1,0,0,27,35,,4,0,7,7,0,0,0,0,2,,2,,0,0,0,,1,0,,,,,,,1,27,35,27,6,2,0,0,0
CLE194405040,1944-05-04,0,CLE06,1,CLE,CHA,1,0,1,0,1,,34,1,9,11,2,0,0,,1,,2,,4,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,37,,2,0,6,,,,0,0,5,,1,,0,1,0,,0,0,,,,,,,1,27,38,27,10,1,1,0,0
CLE194405060,1944-05-06,0,CLE06,1,CLE,SLA,1,1,0,0,1,,29,3,8,13,0,1,1,,3,,3,,2,1,0,1,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,40,,2,0,8,8,0,0,0,0,4,,5,,0,0,0,,0,0,,,,,,,1,27,36,27,8,1,0,0,0
CLE194405071,1944-05-07,1,CLE07,1,CLE,SLA,1,0,1,0,1,,35,4,7,7,0,0,0,,4,,5,,7,0,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,43,,7,0,12,,,,1,0,4,,2,,1,0,0,,0,0,,,,,,,1,27,44,27,14,3,1,0,0
CLE194405072,1944-05-07,2,CLE07,1,CLE,SLA,1,1,0,0,1,,29,3,5,6,1,0,0,,2,,6,,1,0,0,3,0,1,0,0,11,1,1,1,0,0,0,1,0,0,27,36,,2,0,7,9,0,1,0,0,3,,5,,0,0,0,,0,0,,,,,,,1,27,33,27,6,0,1,0,0
BOS194405100,1944-05-10,0,BOS07,0,CLE,BOS,1,1,0,0,1,,37,5,11,15,1,0,1,,5,,3,,2,1,0,1,0,1,0,0,9,1,1,0,0,0,1,1,0,1,27,38,,4,0,8,,,,0,0,4,,2,,0,0,0,,0,0,,,,,,,1,27,43,27,14,2,1,0,0
BOS194405110,1944-05-11,0,BOS07,0,CLE,BOS,1,1,0,0,1,,37,7,12,19,4,0,1,,7,,5,,7,0,0,2,0,0,0,0,10,1,1,0,0,0,1,1,0,1,27,37,,6,0,8,,,,0,0,5,,0,,0,0,0,,1,0,,,,,,,1,27,45,27,17,1,3,0,0
BOS194405120,1944-05-12,0,BOS07,0,CLE,BOS,1,0,1,0,1,,36,3,10,11,1,0,0,,2,,1,,4,2,0,1,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,43,,10,0,14,,,,0,0,6,,1,,0,5,0,,0,0,,,,,,,1,24,43,24,16,3,2,0,0
NYA194405130,1944-05-13,0,NYC16,0,CLE,NYA,1,0,1,0,1,,29,1,5,5,0,0,0,,1,,1,,4,2,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,24,35,,5,0,7,,,,0,0,5,,2,,0,0,0,,0,0,,,,,,,1,24,35,24,10,1,1,0,0
NYA194405130,1944-05-13,0,NYC16,0,CLE,NYA,1,0,1,0,1,30,29,1,5,5,0,0,0,0,1,,1,0,4,2,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,24,35,30,5,3,7,9,2,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0,7,13,,,1,24,34,24,9,1,1,0,0
NYA194405141,1944-05-14,1,NYC16,0,CLE,NYA,1,0,1,0,1,,48,3,10,18,0,1,2,,3,,2,,5,2,0,0,0,1,0,0,8,1,1,0,0,0,1,0,1,0,38,51,,4,0,13,,,,0,0,3,,6,,0,1,0,,0,0,,,,,,,1,38,56,38,17,1,2,0,0
NYA194405142,1944-05-14,2,NYC16,0,CLE,NYA,1,0,1,0,1,,39,4,12,19,0,2,1,,4,,1,,4,0,0,0,0,0,0,1,10,1,1,0,0,0,1,0,1,0,24,35,,8,0,9,,,,1,0,2,,9,,0,0,0,,0,0,,,,,,,1,24,31,24,7,0,0,0,0
WS1194405150,1944-05-15,0,WAS09,0,CLE,WS1,1,0,1,0,1,,42,3,10,10,0,0,0,,3,,4,,7,0,0,0,0,1,0,0,10,1,1,0,0,0,1,0,1,0,31,45,,4,0,14,,,,1,0,1,,6,,0,0,0,,0,0,,,,,,,1,31,45,31,13,1,1,0,0
WS1194405160,1944-05-16,0,WAS09,0,CLE,WS1,1,0,1,0,1,,32,2,6,6,0,0,0,,2,,2,,3,1,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,31,,3,0,7,,,,0,0,2,,8,,0,0,0,,2,0,,,,,,,1,24,33,24,9,0,0,0,0
WS1194405170,1944-05-17,0,WAS09,0,CLE,WS1,1,1,0,0,1,,35,4,10,13,1,1,0,,4,,2,,5,0,0,0,0,0,1,0,6,1,1,1,0,0,0,1,0,0,27,36,,2,0,4,6,2,0,0,0,5,,3,,0,0,0,,1,0,,,,,,,1,27,41,27,12,2,0,0,0
WS1194405180,1944-05-18,0,WAS09,0,CLE,WS1,1,0,1,0,1,,36,2,8,8,0,0,0,,2,,0,,3,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,38,,4,0,8,,,,0,0,7,,4,,0,0,0,,0,0,,,,,,,1,24,39,24,13,2,0,0,0
PHA194405190,1944-05-19,0,PHI11,0,CLE,PHA,1,1,0,0,1,,43,9,17,24,2,1,1,,9,,0,,5,1,1,0,0,1,0,0,8,1,1,1,0,0,0,1,0,0,27,38,,1,0,9,11,2,0,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,42,27,13,2,2,0,0
PHA194405200,1944-05-20,0,PHI11,0,CLE,PHA,1,1,0,0,1,,39,5,12,19,4,0,1,,4,,0,,2,0,0,1,0,0,0,0,8,1,1,1,1,0,0,1,0,0,27,29,,0,0,3,3,0,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,37,27,10,0,1,0,0
PHA194405200,1944-05-20,0,PHI11,0,CLE,PHA,1,1,0,0,1,40,39,5,12,19,4,0,1,0,4,,0,0,2,0,0,1,0,0,0,0,8,1,1,1,1,0,0,1,0,0,27,29,29,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,14,,,1,27,37,27,10,0,1,0,0
PHA194405211,1944-05-21,1,PHI11,0,CLE,PHA,1,1,0,0,1,,44,5,12,20,2,0,2,,5,,4,,12,1,1,0,0,0,0,0,11,1,1,0,0,0,1,1,0,0,33,42,,4,0,8,,,,0,0,3,,1,,0,1,0,,0,0,,,,,,,1,33,54,33,20,1,2,0,0
PHA194405211,1944-05-21,1,PHI11,0,CLE,PHA,1,1,0,0,1,49,44,5,12,20,2,0,2,0,5,,4,0,12,1,1,0,0,0,0,0,11,1,1,0,0,0,1,1,0,0,33,42,38,4,4,8,14,2,2,0,0,3,0,1,0,0,1,0,0,0,0,1,1,15,12,,,1,33,54,33,20,1,2,0,0
PHA194405212,1944-05-21,2,PHI11,0,CLE,PHA,1,0,1,0,1,,30,2,4,10,0,0,2,,2,,0,,4,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,24,33,,3,0,7,9,2,0,0,0,3,,2,,0,2,0,,1,0,,,,,,,1,24,34,24,9,1,1,0,0
PHA194405212,1944-05-21,2,PHI11,0,CLE,PHA,1,0,1,0,1,30,30,2,4,10,0,0,2,0,2,,0,0,4,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,24,33,28,3,1,7,9,2,0,0,0,3,0,2,0,0,2,0,0,1,0,0,0,4,14,,,1,24,33,24,8,1,1,0,0
CLE194405240,1944-05-24,0,CLE06,1,CLE,WS1,1,0,1,0,1,,35,4,8,10,2,0,0,,4,,0,,4,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,27,43,,5,0,11,,,,0,0,5,,2,,1,0,0,,0,0,,,,,,,1,27,41,27,13,1,0,0,0
CLE194405250,1944-05-25,0,CLE06,1,CLE,WS1,1,0,1,0,1,,28,2,6,8,0,1,0,,2,,4,,1,1,0,2,0,0,1,0,5,1,1,1,0,0,0,0,1,0,27,38,,4,0,7,7,0,0,0,0,2,,1,,1,4,0,,1,0,,,,,,,1,27,49,27,20,2,1,0,0
CLE194405260,1944-05-26,0,CLE06,1,CLE,WS1,1,0,1,0,1,,45,3,10,11,1,0,0,,2,,6,,3,1,0,4,0,0,0,0,13,1,1,0,0,0,1,0,1,0,39,56,,5,0,13,,,,0,0,5,,6,,0,2,0,,0,0,,,,,,,1,39,56,39,15,2,0,0,0
CLE194405270,1944-05-27,0,CLE06,1,CLE,WS1,1,1,0,0,1,,41,5,13,16,3,0,0,,5,,6,,2,1,0,4,0,0,0,0,12,1,1,0,0,0,1,1,0,0,36,49,,4,0,7,,,,0,0,6,,1,,0,1,0,,0,0,,,,,,,1,36,50,36,13,1,1,0,0
CLE194405281,1944-05-28,1,CLE07,1,CLE,PHA,1,0,1,0,1,,35,3,9,15,1,1,1,,3,,1,,5,0,1,1,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,40,,4,0,6,,,,0,0,5,,1,,0,1,0,,0,0,,,,,,,1,27,46,27,16,3,0,0,0
CLE194405281,1944-05-28,1,CLE07,1,CLE,PHA,1,0,1,0,1,38,35,3,9,15,1,1,1,0,3,,1,0,5,0,1,1,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,40,34,4,3,6,7,1,0,0,0,5,0,1,0,0,1,0,0,0,0,2,0,12,11,,,1,27,46,27,16,3,0,0,0
CLE194405282,1944-05-28,2,CLE07,1,CLE,PHA,1,1,0,0,1,,30,5,10,14,2,1,0,,5,,3,,0,2,0,1,0,0,1,0,5,1,1,0,0,0,1,1,0,1,27,39,,3,0,9,,,,0,0,3,,1,,0,0,0,,0,0,,,,,,,1,27,49,27,19,3,2,0,0
CLE194405282,1944-05-28,2,CLE07,1,CLE,PHA,1,1,0,0,1,34,30,5,10,14,2,1,0,0,5,,3,0,0,2,0,1,0,0,1,0,5,1,1,0,0,0,1,1,0,1,27,39,36,3,2,9,10,1,0,0,0,3,0,1,2,0,0,0,0,0,0,3,2,17,6,,,1,27,49,27,19,3,2,0,0
CLE194405290,1944-05-29,0,CLE06,1,CLE,PHA,1,0,1,0,1,,40,4,14,25,2,0,3,,4,,2,,5,0,0,0,0,0,1,0,11,1,1,0,0,0,1,0,1,0,27,46,,9,0,12,,,,1,0,7,,4,,0,3,0,,0,0,,,,,,,1,27,43,27,15,1,1,0,0
CLE194405301,1944-05-30,1,CLE07,1,CLE,BOS,1,1,0,0,1,,36,9,13,22,2,2,1,,9,,6,,3,1,0,0,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,40,,3,0,9,13,1,0,1,0,3,,5,,1,0,0,,0,0,,,,,,,1,27,34,27,7,0,0,0,0
CLE194405302,1944-05-30,2,CLE07,1,CLE,BOS,1,1,0,0,1,,30,4,8,12,2,1,0,,4,,9,,3,0,0,0,0,2,0,0,11,1,1,1,0,0,0,1,0,0,27,39,,3,0,7,7,0,0,0,0,6,,7,,0,0,0,,1,0,,,,,,,1,27,34,27,6,1,0,0,0
CLE194405310,1944-05-31,0,CLE06,1,CLE,BOS,1,1,0,0,1,,31,7,7,8,1,0,0,,5,,6,,0,1,0,1,0,1,0,0,7,1,1,0,0,0,1,1,0,0,27,40,,4,0,9,,,,1,0,8,,1,,0,0,0,,0,0,,,,,,,1,27,42,27,15,0,4,0,0
CLE194406010,1944-06-01,0,CLE06,1,CLE,BOS,1,0,1,0,1,,33,6,7,10,3,0,0,,6,,9,,1,1,0,1,0,0,0,0,10,1,1,0,0,0,1,0,1,0,27,38,,7,0,6,,,,1,0,7,,2,,0,0,0,,1,0,,,,,,,1,27,41,27,14,0,1,0,0
CLE194406020,1944-06-02,0,CLE07,1,CLE,NYA,1,0,1,0,1,,35,1,8,10,2,0,0,,1,,1,,5,0,0,0,0,2,0,0,8,1,1,0,0,0,1,0,1,0,27,41,,5,0,10,,,,0,0,5,,7,,0,1,0,,1,0,,,,,,,1,27,44,27,16,1,1,0,0
CLE194406030,1944-06-03,0,CLE06,1,CLE,NYA,1,1,0,0,1,,50,5,16,25,0,0,3,,5,,3,,6,1,0,2,0,1,1,0,12,1,1,0,0,0,1,1,0,0,39,56,,4,0,15,,,,0,0,3,,5,,0,0,0,,0,0,,,,,,,1,39,57,39,18,0,1,0,0
CLE194406041,1944-06-04,1,CLE07,1,CLE,NYA,1,0,1,0,1,,40,4,9,11,2,0,0,,4,,3,,8,0,0,1,0,0,0,0,7,1,1,0,0,0,1,0,1,0,33,50,,6,0,9,,,,0,0,5,,5,,1,1,0,,0,0,,,,,,,1,33,42,33,9,0,0,0,0
CLE194406042,1944-06-04,2,CLE07,1,CLE,NYA,1,1,0,0,1,,32,4,10,14,0,2,0,,4,,4,,3,0,0,3,0,0,0,0,11,1,1,0,0,0,1,1,0,1,27,37,,3,0,6,,,,0,0,4,,5,,0,0,0,,0,0,,,,,,,1,27,32,27,5,0,0,0,0
SLA194406080,1944-06-08,0,STL07,0,CLE,SLA,1,1,0,0,1,,32,4,6,10,4,0,0,,4,,4,,3,0,1,1,0,1,0,0,7,1,1,0,0,0,1,1,0,1,27,36,,3,0,6,,,,0,0,3,,5,,0,0,0,,0,0,,,,,,,1,27,40,27,11,2,1,0,0
SLA194406090,1944-06-09,0,STL07,0,CLE,SLA,1,1,0,0,1,,31,4,8,10,2,0,0,,4,,3,,2,0,0,3,0,0,1,0,6,1,1,0,0,0,1,1,0,1,27,42,,2,0,6,,,,0,0,10,,9,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
SLA194406111,1944-06-11,1,STL07,0,CLE,SLA,1,1,0,0,1,,43,13,19,27,5,0,1,,13,,7,,6,0,0,2,0,1,1,0,12,1,1,1,0,0,0,1,0,0,27,37,,1,0,5,6,1,0,0,0,5,,6,,0,0,0,,0,0,,,,,,,1,27,36,27,7,2,0,0,0
SLA194406112,1944-06-11,2,STL07,0,CLE,SLA,1,0,1,0,1,,34,2,8,8,0,0,0,,2,,1,,3,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,32,,4,0,6,,,,1,0,3,,6,,1,0,0,,0,0,,,,,,,1,24,32,24,8,0,2,0,0
CLE194406120,1944-06-12,0,CLE07,1,CLE,DET,1,1,0,0,1,,32,6,8,9,1,0,0,,6,,4,,4,0,1,1,0,1,0,0,8,1,1,0,0,0,1,1,0,1,27,37,,5,0,8,,,,0,0,3,,6,,0,1,0,,0,0,,,,,,,1,27,42,27,14,1,2,0,0
CLE194406141,1944-06-14,1,CLE06,1,CLE,DET,1,0,1,0,1,,29,0,6,7,1,0,0,,0,,3,,2,3,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,35,,3,0,7,,,,0,0,3,,2,,0,0,0,,1,0,,,,,,,1,27,44,27,15,2,2,0,0
CLE194406142,1944-06-14,2,CLE06,1,CLE,DET,1,0,1,0,1,,35,3,12,13,1,0,0,,2,,3,,4,2,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,52,,11,0,16,,,,0,0,11,,3,,0,0,0,,0,0,,,,,,,1,27,43,27,15,1,3,0,0
CLE194406150,1944-06-15,0,CLE06,1,CLE,DET,1,1,0,0,1,,46,3,9,12,3,0,0,,3,,4,,3,1,0,0,0,0,1,0,10,1,1,0,0,0,1,1,0,0,39,55,,2,0,11,,,,0,0,7,,5,,0,2,0,,0,0,,,,,,,1,39,61,39,20,2,3,0,0
CLE194406160,1944-06-16,0,CLE07,1,CLE,CHA,1,0,1,0,1,,31,1,5,6,1,0,0,,1,,4,,4,1,1,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,35,,3,0,6,,,,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,43,27,15,1,0,0,0
CLE194406181,1944-06-18,1,CLE07,1,CLE,CHA,1,0,1,0,1,,34,2,7,7,0,0,0,,2,,1,,7,1,0,2,0,0,0,0,5,1,1,0,0,0,1,0,1,0,30,39,,3,0,8,,,,1,0,4,,6,,0,1,0,,0,0,,,,,,,1,30,50,30,19,1,2,0,0
CLE194406182,1944-06-18,2,CLE07,1,CLE,CHA,1,0,1,0,1,,36,6,13,20,3,2,0,,5,,3,,3,3,0,0,0,0,1,0,6,1,1,0,0,0,1,0,1,0,27,39,,7,0,12,,,,0,0,0,,5,,0,1,0,,0,0,,,,,,,1,27,37,27,8,2,2,0,0
DET194406200,1944-06-20,0,DET04,0,CLE,DET,1,1,0,0,1,,33,3,9,10,1,0,0,,3,,3,,4,2,0,2,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,37,,1,0,9,10,1,0,0,0,3,,1,,0,0,0,,0,0,,,,,,,1,27,39,27,12,0,1,0,0
DET194406210,1944-06-21,0,DET04,0,CLE,DET,1,1,0,0,1,,40,9,14,18,1,0,1,,8,,4,,5,2,1,0,0,0,0,0,9,1,1,0,0,0,1,1,0,1,27,44,,7,0,12,,,,1,0,5,,3,,0,0,0,,0,0,,,,,,,1,27,45,27,17,1,0,0,0
DET194406220,1944-06-22,0,DET04,0,CLE,DET,1,0,1,0,1,,30,3,8,13,2,0,1,,3,,5,,1,2,0,1,0,0,1,0,6,1,1,1,0,0,0,0,1,0,24,38,,4,0,11,14,3,0,0,0,5,,1,,0,1,0,,1,0,,,,,,,1,24,41,24,14,3,1,0,0
CHA194406230,1944-06-23,0,CHI10,0,CLE,CHA,1,1,0,0,1,,33,5,9,10,1,0,0,,3,,3,,4,2,0,0,0,0,1,0,4,1,1,1,0,0,0,1,0,0,27,34,,1,0,4,4,0,0,0,0,5,,4,,0,1,0,,0,0,,,,,,,1,27,43,27,16,0,1,0,0
CHA194406240,1944-06-24,0,CHI10,0,CLE,CHA,1,0,1,0,1,,32,1,8,9,1,0,0,,1,,2,,2,1,0,1,0,0,1,0,7,1,1,0,0,0,1,0,1,0,24,37,,2,0,9,,,,0,0,5,,3,,0,1,0,,0,0,,,,,,,1,24,34,24,10,0,0,0,0
CHA194406251,1944-06-25,1,CHI10,0,CLE,CHA,1,0,1,0,1,,31,0,6,9,3,0,0,,0,,0,,3,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,44,,11,0,13,,,,0,0,8,,4,,0,1,0,,0,0,,,,,,,1,24,38,24,11,3,1,0,0
CHA194406252,1944-06-25,2,CHI10,0,CLE,CHA,1,0,1,0,1,,28,3,7,8,1,0,0,,3,,4,,2,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,21,30,,4,0,11,,,,1,0,1,,3,,1,0,0,,0,0,,,,,,,1,21,30,21,9,0,3,0,0
PHA194406280,1944-06-28,0,PHI11,0,CLE,PHA,1,0,1,0,1,,34,3,8,10,0,1,0,,3,,3,,11,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,38,,7,0,10,,,,1,0,4,,3,,0,2,0,,2,0,,,,,,,1,24,35,24,10,1,1,0,0
PHA194406280,1944-06-28,0,PHI11,0,CLE,PHA,1,0,1,0,1,37,34,3,8,10,0,1,0,0,3,,3,0,11,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,38,32,7,6,10,13,0,0,1,0,4,0,3,0,0,2,0,0,2,0,1,1,7,11,,,1,24,35,24,10,1,1,0,0
PHA194406290,1944-06-29,0,PHI11,0,CLE,PHA,1,1,0,0,1,,39,6,13,20,5,1,0,,3,,0,,3,0,1,2,0,2,0,0,9,1,1,1,1,0,0,1,0,0,27,33,,0,0,3,5,0,1,0,0,5,,4,,0,0,0,,0,0,,,,,,,1,27,38,27,11,0,2,0,0
PHA194406290,1944-06-29,0,PHI11,0,CLE,PHA,1,1,0,0,1,42,39,6,13,20,5,1,0,0,4,,0,0,3,0,1,2,0,2,0,0,9,1,1,1,1,0,0,1,0,0,27,33,28,0,0,3,5,0,1,0,0,5,0,4,2,0,0,0,0,0,0,0,0,9,12,,,1,27,38,27,11,0,2,0,0
PHA194406300,1944-06-30,0,PHI11,0,CLE,PHA,1,1,0,0,1,,44,5,9,12,3,0,0,,5,,3,,3,0,0,1,0,1,2,0,7,1,1,0,0,0,1,1,0,0,36,49,,4,0,9,,,,0,0,5,,5,,1,1,0,,0,0,,,,,,,1,36,59,36,20,3,2,0,1
WS1194407010,1944-07-01,0,WAS09,0,CLE,WS1,1,0,1,0,1,,33,2,5,10,2,0,1,,2,,0,,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,37,,4,0,12,,,,0,0,2,,1,,0,2,0,,0,0,,,,,,,1,24,34,24,10,0,0,0,0
WS1194407021,1944-07-02,1,WAS09,0,CLE,WS1,1,1,0,0,1,,38,4,12,17,2,0,1,,4,,5,,3,0,0,1,0,1,2,0,10,1,1,0,0,0,1,1,0,0,30,41,,3,0,8,,,,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,30,50,30,19,1,0,0,0
WS1194407022,1944-07-02,2,WAS09,0,CLE,WS1,1,1,0,0,1,,38,6,15,19,4,0,0,,6,,2,,4,0,0,4,0,2,1,0,11,1,1,0,0,0,1,1,0,1,27,37,,3,0,5,,,,0,0,4,,6,,0,1,0,,0,0,,,,,,,1,27,33,27,5,1,0,0,0
NYA194407041,1944-07-04,1,NYC16,0,CLE,NYA,1,1,0,0,1,,33,3,6,7,1,0,0,,3,,3,,3,0,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,38,,1,0,6,,,,0,0,5,,2,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
NYA194407041,1944-07-04,1,NYC16,0,CLE,NYA,1,1,0,0,1,36,33,3,6,7,1,0,0,0,3,,3,0,3,0,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,38,33,1,1,6,10,2,1,0,0,5,0,2,1,0,0,0,0,0,0,2,0,9,15,,,1,27,38,27,10,1,1,0,0
NYA194407042,1944-07-04,2,NYC16,0,CLE,NYA,1,1,0,0,1,,34,7,5,9,2,1,0,,7,,3,,4,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,27,39,,2,0,12,21,1,1,2,0,1,,4,,0,0,0,,0,0,,,,,,,1,27,35,27,8,0,1,0,0
NYA194407050,1944-07-05,0,NYC16,0,CLE,NYA,1,0,1,0,1,,31,2,7,8,1,0,0,,2,,5,,5,1,0,2,0,0,0,0,9,1,1,0,0,0,1,0,1,0,24,39,,6,0,11,,,,1,0,6,,3,,0,1,0,,1,0,,,,,,,1,24,38,24,12,2,2,0,1
NYA194407060,1944-07-06,0,NYC16,0,CLE,NYA,1,0,1,0,1,,31,0,4,4,0,0,0,,0,,4,,4,2,0,0,0,1,0,0,8,1,1,0,0,0,1,0,1,0,24,35,,4,0,8,,,,0,0,3,,2,,0,0,0,,0,0,,,,,,,1,24,33,24,6,3,1,0,0
BOS194407070,1944-07-07,0,BOS07,0,CLE,BOS,1,1,0,0,1,,37,8,11,18,2,1,1,,8,,3,,9,1,0,1,0,2,0,0,6,1,1,0,0,0,1,1,0,0,27,36,,5,0,7,,,,2,0,3,,4,,0,0,0,,0,0,,,,,,,1,27,37,27,10,0,1,0,0
BOS194407080,1944-07-08,0,BOS07,0,CLE,BOS,1,0,1,0,1,,36,7,9,21,0,0,4,,7,,2,,5,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,42,,11,0,15,,,,1,0,7,,0,,0,0,0,,0,1,,,,,,,1,24,37,24,11,2,4,0,0
BOS194407091,1944-07-09,1,BOS07,0,CLE,BOS,1,1,0,0,1,,38,8,13,19,1,1,1,,7,,6,,4,1,0,0,0,0,1,0,9,1,1,0,0,0,1,1,0,1,27,39,,2,0,11,,,,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,37,27,9,1,1,0,0
BOS194407092,1944-07-09,2,BOS07,0,CLE,BOS,1,0,1,0,1,,32,2,7,9,2,0,0,,2,,1,,5,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,33,,4,0,5,,,,1,0,4,,2,,1,2,0,,0,0,,,,,,,1,24,35,24,11,0,1,0,0
CLE194407131,1944-07-13,1,CLE07,1,CLE,SLA,1,1,0,0,1,,37,6,15,23,5,0,1,,6,,1,,2,0,0,0,0,1,0,0,8,1,1,0,0,0,1,1,0,1,27,39,,5,0,9,,,,0,0,2,,6,,1,0,0,,0,0,,,,,,,1,27,36,27,8,1,0,0,0
CLE194407132,1944-07-13,2,CLE07,1,CLE,SLA,1,0,1,0,1,,34,1,7,8,1,0,0,,1,,5,,4,2,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,30,42,,4,0,8,,,,0,0,4,,2,,0,2,0,,0,0,,,,,,,1,30,41,30,10,1,1,0,0
CLE194407140,1944-07-14,0,CLE06,1,CLE,SLA,1,1,0,0,1,,48,3,11,17,3,0,1,,2,,4,,7,1,0,2,0,0,0,0,11,1,1,1,0,0,0,1,0,0,42,56,,2,0,8,11,1,1,0,0,8,,10,,0,4,0,,0,0,,,,,,,1,42,59,42,17,0,2,0,0
CLE194407150,1944-07-15,0,CLE06,1,CLE,SLA,1,1,0,0,1,,41,13,15,25,5,1,1,,13,,4,,3,0,0,0,0,1,0,0,8,1,1,1,0,0,0,1,0,0,27,37,,2,0,8,8,0,0,0,0,2,,2,,1,0,0,,0,0,,,,,,,1,27,39,27,11,1,1,0,0
CLE194407161,1944-07-16,1,CLE07,1,CLE,SLA,1,0,1,0,1,,42,7,10,10,0,0,0,,6,,15,,5,1,0,3,0,1,2,0,17,1,1,0,0,0,1,0,1,0,36,59,,8,0,16,,,,0,0,7,,8,,0,3,0,,0,0,,,,,,,1,36,55,36,17,2,2,0,0
